"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.542551162E1,4.281097412E-1,2.171085205E0,1.082878143E1
5.544562263E1,2.525248718E-1,1.920955353E0,1.130344437E1
5.546573263E1,2.338137817E-1,1.073118439E0,1.245844254E1
5.548584363E1,5.697152710E-1,4.701722717E-1,1.200847824E1
5.550595363E1,8.427474976E-1,9.373507690E-1,1.036055511E1
5.552606462E1,7.283853149E-1,1.609303436E0,9.334888000E0
5.554617563E1,8.098159790E-1,1.914069672E0,9.145232391E0
5.556628562E1,8.125103760E-1,1.311273193E0,1.020832169E1
5.558639663E1,1.062340851E0,6.438111877E-1,1.037118301E1
5.560650762E1,9.997709656E-1,5.171745300E-1,9.962832184E0
5.562661763E1,3.534150696E-1,7.295828247E-1,9.515861664E0
5.564672862E1,-1.672023010E-1,7.075785828E-1,9.206305389E0
5.566683963E1,-1.824705505E-1,5.285508728E-1,8.809480591E0
5.568694963E1,4.116439819E-2,5.138813782E-1,8.283025360E0
5.570706063E1,1.399589539E-1,6.848258972E-1,7.862100677E0
5.572717162E1,2.064207458E-1,1.099763031E0,7.433242493E0
5.574728162E1,2.989283752E-1,1.536405029E0,7.180567932E0
5.576739262E1,2.583627319E-1,1.866768036E0,7.364834747E0
5.578750363E1,2.065704346E-1,2.103575592E0,7.752229156E0
5.580761363E1,1.324745178E-1,1.925595703E0,8.362360382E0
5.582772463E1,-4.550537109E-2,1.729653168E0,9.108408966E0
5.584783562E1,-1.314266968E-1,1.763482819E0,9.635163574E0
5.586794562E1,-8.801696777E-2,1.859433289E0,9.839788055E0
5.588805663E1,-2.818638611E-1,2.054777069E0,1.014814682E1
5.590816662E1,-5.771997070E-1,2.002086639E0,1.057865158E1
5.592827763E1,-4.007167053E-1,1.390159149E0,1.144684616E1
5.594838862E1,6.209088135E-1,9.557624817E-1,1.218181778E1
5.596849863E1,1.392853546E0,1.234931946E0,1.199036591E1
5.598860962E1,7.792794800E-1,1.492695923E0,1.150507507E1
5.600872063E1,7.200027466E-2,1.873354340E0,1.142858414E1
5.602883063E1,-5.384303284E-1,9.533674622E-1,1.108325226E1
5.604894163E1,-3.441343689E-1,-4.071533203E-2,1.111094467E1
5.606905262E1,2.689906311E-1,-5.602848816E-1,1.109732300E1
5.608916262E1,5.352868652E-1,-2.031275940E-1,1.008602600E1
5.610927362E1,4.004173279E-1,5.733078003E-1,9.174122314E0
5.612938463E1,-1.022373962E-1,1.086889801E0,8.865164795E0
5.614949463E1,-2.228865051E-1,1.157842255E0,8.719068604E0
5.616960563E1,-4.108955383E-1,9.449848938E-1,8.888366547E0
5.618971662E1,-6.253994751E-1,9.424401855E-1,9.249565430E0
5.620982662E1,-6.878196716E-1,8.012837219E-1,9.366023254E0
5.622993763E1,-3.673361206E-1,7.659571838E-1,9.264983368E0
5.625004863E1,3.263214111E-2,8.393046570E-1,8.921298065E0
5.627015863E1,1.724414062E-1,1.130149841E0,8.434510345E0
5.629026962E1,2.770738220E-1,1.531764679E0,8.018076324E0
5.631038063E1,2.080673218E-1,1.747765503E0,7.922425232E0
5.633049062E1,1.342707825E-1,1.971849518E0,8.006999359E0
5.635060163E1,-1.440005493E-1,2.007924500E0,8.351283417E0
5.637071262E1,-5.158273315E-1,1.847757568E0,9.060209198E0
5.639082317E1,-5.650749207E-1,1.559606781E0,9.596843262E0
5.641093417E1,-3.647914124E-1,1.387614441E0,9.649982758E0
5.643104417E1,-2.195933533E-1,1.445543976E0,9.464967499E0
5.645115517E1,5.598358154E-2,1.860930176E0,9.090895386E0
5.647126617E1,6.256988525E-2,2.160906372E0,9.417815552E0
5.649137617E1,-2.612068176E-1,2.358944550E0,1.023017624E1
5.651148717E1,-8.711883545E-1,2.242786102E0,1.133817215E1
5.653159817E1,-7.261399841E-1,2.397564240E0,1.216610046E1
5.655170817E1,-3.171903992E-1,2.561623077E0,1.167003204E1
5.657181917E1,-3.682342529E-1,1.841620331E0,1.146376099E1
5.659193017E1,1.701960754E-1,1.102756805E0,1.201775894E1
5.661204017E1,3.363505554E-1,4.336482239E-1,1.203212906E1
5.663215117E1,5.565426636E-1,4.911286926E-1,1.113624207E1
5.665226217E1,7.515870667E-1,7.403604126E-1,1.003812561E1
5.667237217E1,1.102008362E0,1.039887543E0,9.379644928E0
5.669248317E1,1.333277435E0,9.349557495E-1,9.614506531E0
5.671259417E1,1.546134796E0,2.835104370E-1,9.937385101E0
5.673270417E1,1.625320129E0,7.828720093E-2,9.697284393E0
5.675281517E1,9.966275024E-1,3.939807129E-1,9.647587738E0
5.677292617E1,1.821711731E-1,6.450086975E-1,9.585317230E0
5.679303617E1,1.646575928E-1,3.727249146E-1,9.417216797E0
5.681314717E1,6.716532898E-1,-9.265731812E-2,8.186925201E0
5.683325817E1,5.583389282E-1,-5.463638306E-2,6.837331696E0
5.685336817E1,2.778222656E-1,3.646417236E-1,6.992259521E0
5.687347917E1,1.924996948E-1,9.178912354E-1,6.910828857E0
5.689359017E1,1.884580994E-1,1.405277710E0,6.788383484E0
5.691370017E1,2.118095398E-1,1.818568268E0,7.158414001E0
5.693381117E1,1.257385254E-2,1.716031494E0,8.206983490E0
5.695392217E1,-2.230361938E-1,1.479673004E0,9.334588623E0
5.697403217E1,-2.080673218E-1,1.294657745E0,1.019649628E1
5.699414317E1,-1.137634277E-1,9.892927551E-1,1.080004120E1
5.701425417E1,5.388793945E-2,1.049916687E0,1.107142685E1
5.703436417E1,1.338217163E-1,1.502575378E0,1.048808990E1
5.705447517E1,1.152603149E-2,1.814227295E0,1.024499542E1
5.707458617E1,-2.697390747E-1,1.456620941E0,1.096619568E1
5.709469617E1,4.558021545E-1,1.179397430E0,1.219005066E1
5.711480717E1,1.595981140E0,1.103355560E0,1.163111298E1
5.713491717E1,1.085692291E0,1.299447784E0,1.082878143E1
5.715502817E1,1.688488770E-1,1.755549316E0,1.179023209E1
5.717513917E1,-7.665559387E-1,9.880952454E-1,1.167601959E1
5.719524917E1,-8.276289368E-1,-4.849914551E-1,1.174367889E1
5.721536017E1,-1.784289551E-1,-1.442550201E0,1.200743042E1
5.723547117E1,4.038601685E-1,-1.766326904E0,1.150597321E1
5.725558117E1,3.665876770E-1,-1.034498749E0,1.072280182E1
5.727569217E1,-3.484753418E-1,-1.092727661E-1,1.001582199E1
5.729580317E1,-7.054829407E-1,6.774911499E-1,9.664352875E0
5.731591317E1,-7.065307617E-1,9.963281250E-1,9.137298889E0
5.733602417E1,-6.589297485E-1,1.018482056E0,8.789272614E0
5.735613517E1,-6.408174133E-1,8.168513489E-1,9.139244843E0
5.737624513E1,-3.730242920E-1,7.051835632E-1,9.019643555E0
5.739635612E1,1.856140137E-2,6.394702148E-1,8.740025024E0
5.741646713E1,2.164498901E-1,6.887178040E-1,8.383466492E0
5.743657713E1,2.442919922E-1,1.094374237E0,7.899223480E0
5.745668813E1,2.106120300E-1,1.456171875E0,7.520960083E0
5.747679912E1,1.619631958E-1,1.703757019E0,7.597900085E0
5.749690912E1,9.580078125E-3,1.681154022E0,8.024363251E0
5.751702013E1,-2.100132751E-1,1.564546509E0,8.443042603E0
5.753713113E1,-5.900729370E-1,1.397942963E0,8.866212616E0
5.755724113E1,-7.018904114E-1,1.203197937E0,9.110055542E0
5.757735212E1,-3.634442139E-1,9.466314697E-1,9.168883209E0
5.759746312E1,1.176553345E-1,9.794132996E-1,9.173972626E0
5.761757312E1,4.501139832E-1,1.394350433E0,9.378896484E0
5.763768413E1,3.270698547E-1,1.873653717E0,1.001357666E1
5.765779513E1,5.164260864E-2,1.688488770E0,1.092158844E1
5.767790513E1,-2.784210205E-2,1.824555817E0,1.215502350E1
5.769801612E1,-3.224295044E-1,1.782044220E0,1.228794708E1
5.771812713E1,-3.757186890E-2,1.683848419E0,1.147408951E1
5.773823712E1,1.194515991E-1,9.045689392E-1,1.248628464E1
5.775834813E1,3.995191956E-1,3.891906738E-3,1.312889832E1
5.777845912E1,8.451425171E-1,-4.969665527E-1,1.222552689E1
5.779856913E1,1.063987427E0,-8.966354370E-2,1.054302567E1
5.781868012E1,7.849676514E-1,6.438111877E-1,9.804910583E0
5.783879113E1,7.162605286E-1,1.263522491E0,9.572593689E0
5.785890113E1,9.882449341E-1,1.045276337E0,9.233997803E0
5.787901213E1,9.187893677E-1,5.336402893E-1,9.491163025E0
5.789912312E1,6.996450806E-1,4.885839844E-1,9.509574738E0
5.791923312E1,8.038284302E-2,3.113525391E-1,9.315428467E0
5.793934412E1,-3.245251465E-1,3.514691162E-1,9.253157959E0
5.795945412E1,-4.059558105E-1,2.809657288E-1,8.786278839E0
5.797956513E1,-8.382568359E-3,6.346801758E-2,8.484955444E0
5.799967613E1,1.833686829E-1,-6.975494385E-2,8.304281158E0
5.801978613E1,2.164498901E-1,2.224374390E-1,7.797135773E0
5.803989712E1,-2.824626160E-1,1.001417542E0,7.412286072E0
5.806000813E1,-8.026309204E-1,1.640738068E0,7.184010773E0
5.808011812E1,-8.279283142E-1,2.003433838E0,7.059619446E0
5.810022913E1,-9.506730652E-1,1.420995026E0,8.094267883E0
5.812034012E1,-9.087602234E-1,1.054706726E0,8.994196472E0
5.814045013E1,-9.141490173E-1,9.780661011E-1,9.525741119E0
5.816056112E1,-8.116122437E-1,1.267414398E0,9.580826569E0
5.818067213E1,-9.012757874E-1,1.491498413E0,1.008093658E1
5.820078213E1,-9.340576172E-1,1.486259308E0,1.016581009E1
5.822089313E1,-7.453001404E-1,1.195563812E0,1.024110352E1
5.824100412E1,1.149609375E-1,1.486858063E0,1.083985840E1
5.826111412E1,2.607577515E-1,1.402283936E0,1.080917221E1
5.828122512E1,-9.205856323E-2,1.342558136E0,1.117815491E1
5.830133613E1,-1.277892609E0,5.468128967E-1,1.254571106E1
5.832144613E1,-1.410067749E0,-7.875123596E-1,1.378453491E1
5.834155712E1,-5.909710693E-1,-2.158810730E0,1.388692200E1
5.836166812E1,-1.357676697E-1,-2.351460114E0,1.273671387E1
5.838177787E1,-1.990859985E-1,-1.422342224E0,1.077070221E1
5.840188887E1,-8.187973022E-2,-8.861572266E-2,8.976533203E0
5.842199988E1,-2.570155334E-1,6.253994751E-1,8.392447815E0
5.844210988E1,-6.637197876E-1,6.066883850E-1,8.976533203E0
5.846222087E1,-8.878038025E-1,3.403921509E-1,9.300908661E0
5.848233187E1,-9.380992126E-1,3.824546814E-1,9.737251282E0
5.850244187E1,-4.766088867E-1,1.689985657E-1,9.682914276E0
5.852255288E1,7.768844604E-2,-9.430389404E-2,9.461524658E0
5.854266388E1,5.649252319E-1,-1.766326904E-2,8.960666199E0
5.856277388E1,8.689430237E-1,2.510279846E-1,7.935897217E0
5.858288487E1,8.193960571E-1,6.851252747E-1,7.433092804E0
5.860299588E1,8.050259399E-1,1.153351593E0,7.476801910E0
5.862310587E1,5.213658142E-1,1.372795258E0,7.723488922E0
5.864321688E1,1.889071655E-1,1.540895691E0,8.153694305E0
5.866332787E1,-6.900650024E-2,1.424587555E0,8.624764709E0
5.868343788E1,-3.188369751E-1,9.379495239E-1,9.420659637E0
5.870354887E1,-4.505630493E-1,7.072792053E-1,1.003722748E1
5.872365988E1,-4.809498596E-1,7.361691284E-1,1.050620224E1
5.874376988E1,-2.201921082E-1,8.620573425E-1,1.017494110E1
5.876388088E1,1.371148682E-1,1.255289612E0,1.003438339E1
5.878399187E1,2.695893860E-1,1.348395996E0,1.044198578E1
5.880410187E1,2.146536255E-1,1.176553345E0,1.150013535E1
5.882421287E1,5.289999390E-1,1.649869080E0,1.233734436E1
5.884432388E1,-4.385879517E-2,1.577270050E0,1.098101486E1
5.886443388E1,-8.262817383E-1,1.367705841E0,1.152303772E1
5.888454488E1,-8.922944641E-1,3.897894287E-1,1.313249084E1
5.890465587E1,-5.867797852E-2,-5.592370605E-1,1.287577469E1
5.892476587E1,6.941065979E-1,-8.517288208E-1,1.107801315E1
5.894487688E1,1.195264435E0,1.275347900E-1,9.539961548E0
5.896498788E1,1.130149841E0,9.669891357E-1,8.762328644E0
5.898509788E1,8.996292114E-1,1.324146423E0,8.862171021E0
5.900520887E1,8.571176147E-1,9.289682007E-1,9.132957916E0
5.902531987E1,7.270381165E-1,6.382727051E-1,9.418264618E0
5.904542987E1,3.098556519E-1,5.056484985E-1,9.498198395E0
5.906554088E1,4.191284180E-3,2.176473999E-1,9.699829102E0
5.908565188E1,-2.619552612E-2,9.550140381E-2,9.574240265E0
5.910576188E1,5.119354248E-2,1.463955688E-1,8.415050812E0
5.912587287E1,1.348695374E-1,3.311114502E-1,7.769293671E0
5.914598287E1,2.688409424E-1,5.963598633E-1,7.494315491E0
5.916609387E1,2.017803955E-1,7.140151978E-1,7.624544678E0
5.918620488E1,9.445358276E-2,9.627978516E-1,7.773784332E0
5.920631488E1,1.377136230E-1,1.234183502E0,7.736062775E0
5.922642588E1,-7.095245361E-2,1.419049072E0,8.058342590E0
5.924653687E1,-3.183879089E-1,1.655557251E0,8.504714355E0
5.926664687E1,-3.643423462E-1,1.847308502E0,8.801996155E0
5.928675788E1,-1.974394226E-1,1.813478851E0,8.981921997E0
5.930686888E1,-1.989363098E-1,1.605561218E0,9.914183350E0
5.932697888E1,-3.430865479E-1,1.361269226E0,1.069690567E1
5.934708987E1,-3.484753418E-1,1.125659180E0,1.147408951E1
5.936720087E1,3.632945251E-1,8.198451233E-1,1.178110107E1
5.938731163E1,1.319655762E0,1.010548553E0,1.156884247E1
5.940742262E1,1.021475830E0,9.669891357E-1,1.146690445E1
5.942753362E1,4.885839844E-1,1.003662872E0,1.222672440E1
5.944764362E1,-2.218386841E-1,4.236190796E-1,1.252490433E1
5.946775463E1,-5.263055420E-1,-3.171903992E-1,1.229079117E1
5.948786563E1,-4.697232056E-1,-9.174421692E-1,1.220067856E1
5.950797563E1,-2.104623413E-1,-1.145118713E0,1.143696671E1
5.952808662E1,-9.071136475E-2,-1.998344421E-1,9.904004517E0
5.954819763E1,-2.966830444E-1,7.653584290E-1,8.802295532E0
5.956830762E1,-6.426136780E-1,1.316961365E0,8.519234161E0
5.958841863E1,-7.345225525E-1,1.099463654E0,8.996741180E0
5.960852962E1,-6.424639893E-1,7.138655090E-1,9.405840454E0
5.962863963E1,-6.533912659E-1,5.962101746E-1,9.587861938E0
5.964875062E1,-6.342311096E-1,6.812333679E-1,9.349707184E0
5.966886163E1,-3.556604004E-1,7.696994019E-1,8.488997040E0
5.968897163E1,-1.197509766E-3,8.746311951E-1,7.708220673E0
5.970908263E1,3.896397400E-1,1.001866608E0,7.220235443E0
5.972919362E1,5.665718079E-1,1.064436493E0,6.998396759E0
5.974930362E1,6.394702148E-1,1.203647003E0,7.112609253E0
5.976941462E1,4.477189636E-1,1.377884674E0,7.652835846E0
5.978952563E1,-4.146377563E-2,1.557062073E0,8.312514038E0
5.980963563E1,-5.969586182E-1,1.770069122E0,9.163644104E0
5.982974663E1,-4.616400146E-1,1.643881531E0,9.714648285E0
5.984985762E1,-1.534309387E-1,1.031055908E0,1.011940659E1
5.986996762E1,3.260220337E-1,7.842192078E-1,1.021775208E1
5.989007863E1,4.918771362E-1,1.155447235E0,1.036953644E1
5.991018963E1,3.860472107E-1,1.670675812E0,1.056592804E1
5.993029963E1,1.254391479E-1,1.581461334E0,1.140104141E1
5.995041062E1,1.793270874E-1,1.657952271E0,1.260109589E1
5.997052163E1,2.860551453E-1,2.065704346E0,1.228839615E1
5.999063162E1,-1.995350647E-1,1.758393402E0,1.125075394E1
6.001074263E1,-7.185058594E-2,1.593137054E0,1.133278336E1
6.003085362E1,6.421646118E-2,3.520678711E-1,1.254990234E1
6.005096363E1,5.251080322E-1,-5.174739075E-1,1.256891281E1
6.007107462E1,8.538244629E-1,-7.494914246E-1,1.140029297E1
6.009118563E1,1.157842255E0,1.438508606E-1,1.001686981E1
6.011129562E1,1.154549103E0,7.478448486E-1,9.000483398E0
6.013140663E1,1.219514008E0,1.101708984E0,8.660540314E0
6.015151762E1,1.256187744E0,9.451345825E-1,8.858578491E0
6.017162762E1,1.288520508E0,8.003855896E-1,8.841963043E0
6.019173862E1,1.061592407E0,6.267466736E-1,8.706345062E0
6.021184963E1,6.271957397E-1,2.418969727E-1,8.935668182E0
6.023195963E1,3.956272888E-1,-1.676513672E-2,9.106762390E0
6.025207063E1,3.668870544E-1,1.047821045E-2,8.732390900E0
6.027218162E1,5.040019226E-1,2.630030823E-1,7.767497406E0
6.029229162E1,4.288581848E-1,6.858737183E-1,7.116052094E0
6.031240263E1,2.424957275E-1,1.251098328E0,7.142996063E0
6.033251363E1,2.320175171E-1,1.772613831E0,7.344776459E0
6.035262363E1,2.549198914E-1,1.919907532E0,7.477250977E0
6.037273462E1,1.362167358E-1,1.530866547E0,7.993826752E0
6.039284550E1,-2.290237427E-1,1.068029022E0,9.276808777E0
6.041295550E1,-1.618135071E-1,9.565109253E-1,1.045560745E1
6.043306650E1,-7.170089722E-2,7.238946533E-1,1.105121887E1
6.045317750E1,-1.414558411E-1,1.118025055E0,1.113758926E1
6.047328750E1,-3.832031250E-2,1.496438141E0,1.088237000E1
6.049339850E1,-1.691482544E-2,1.293160858E0,1.079510147E1
6.051350950E1,7.852670288E-1,1.280886383E0,1.102442459E1
6.053361950E1,1.148711243E0,1.291065216E0,1.114088242E1
6.055373050E1,8.952882385E-1,1.365310822E0,1.129715744E1
6.057384150E1,1.947450256E-1,1.302740936E0,1.183693497E1
6.059395150E1,-6.806346130E-1,1.184037781E-1,1.257594818E1
6.061406250E1,-5.086422729E-1,-1.062041473E0,1.324026672E1
6.063417350E1,-1.496887207E-3,-1.916015625E0,1.306662781E1
6.065428350E1,3.989204407E-1,-1.527723083E0,1.137858810E1
6.067439450E1,4.177812195E-1,-4.549040222E-1,9.830058289E0
6.069450550E1,8.547225952E-2,3.517684937E-1,8.580905914E0
6.071461550E1,-7.454498291E-2,1.040785675E0,8.312514038E0
6.073472650E1,-1.657054138E-1,9.072633362E-1,8.433163147E0
6.075483750E1,-2.706372070E-1,6.836283875E-1,8.508606262E0
6.077494750E1,-4.421804810E-1,7.194039917E-1,8.907077637E0
6.079505850E1,-1.615141296E-1,6.321354675E-1,8.923992462E0
6.081516950E1,2.802172852E-1,4.864883423E-1,8.539741516E0
6.083527950E1,8.026309204E-1,6.279441833E-1,7.751929779E0
6.085539050E1,9.786648560E-1,8.981323242E-1,7.313192139E0
6.087550150E1,7.825726318E-1,1.202748871E0,7.229366455E0
6.089561150E1,1.591191101E-1,1.657652893E0,7.573800201E0
6.091572250E1,-5.715115356E-1,2.140399017E0,8.164022827E0
6.093583350E1,-8.610095215E-1,2.243384857E0,8.362360382E0
6.095594350E1,-6.794371033E-1,1.877545624E0,8.766968994E0
6.097605450E1,-5.923182678E-1,1.617236938E0,9.132059784E0
6.099616550E1,-5.803431702E-1,1.567091217E0,9.646390228E0
6.101627550E1,-6.855743408E-2,1.287472687E0,9.732012177E0
6.103638650E1,1.706451416E-1,1.471589813E0,1.021730301E1
6.105649750E1,2.246827698E-1,1.717528381E0,1.085183350E1
6.107660750E1,4.212240601E-1,1.618733826E0,1.171239395E1
6.109671850E1,7.611671448E-1,1.978435822E0,1.208257416E1
6.111682950E1,-1.466949463E-1,1.752106476E0,1.173305099E1
6.113693950E1,-6.179150391E-1,1.048120422E0,1.294268555E1
6.115705050E1,-1.347198486E-2,-2.026785278E-1,1.383243530E1
6.117716150E1,1.028511200E0,-9.701325989E-1,1.303609131E1
6.119727150E1,1.596729584E0,-3.942800903E-1,1.096395035E1
6.121738250E1,1.453627167E0,8.012837219E-1,9.926158447E0
6.123749350E1,1.326990509E0,1.466350708E0,9.200766907E0
6.125760350E1,1.402733002E0,1.054107971E0,9.391919403E0
6.127771450E1,1.446292419E0,3.124003601E-1,9.794731750E0
6.129782550E1,1.144819336E0,7.319778442E-2,9.921368408E0
6.131793550E1,7.021897888E-1,2.263293457E-1,9.433532867E0
6.133804650E1,4.957690430E-1,2.514770508E-1,8.555458832E0
6.135815750E1,3.619473267E-1,1.851649475E-1,8.043074341E0
6.137826750E1,5.066963196E-1,4.191284180E-2,7.338788910E0
6.139837850E1,5.234614563E-1,1.887574768E-1,7.009324036E0
6.141848950E1,2.168989563E-1,5.295986938E-1,7.015461273E0
6.143859950E1,1.826202393E-2,1.062041473E0,6.825955353E0
6.145871050E1,-6.900650024E-2,1.567540283E0,6.849157104E0
6.147882150E1,2.454895020E-2,1.733844452E0,7.287445679E0
6.149893150E1,3.143463135E-2,1.348695374E0,8.398435364E0
6.151904250E1,1.068777466E-1,9.940827942E-1,9.306297455E0
6.153915350E1,-1.634600830E-1,9.020242310E-1,1.014500336E1
6.155926350E1,-4.061054993E-1,1.170565796E0,1.073208252E1
6.157937450E1,-5.766009521E-1,1.577120361E0,1.144265488E1
6.159948550E1,-6.459068298E-1,1.576521606E0,1.161165344E1
6.161959550E1,-1.541793823E-1,1.003213806E0,1.126527374E1
6.163970650E1,7.891589355E-1,7.575746155E-1,1.185804108E1
6.165981750E1,7.310797119E-1,8.108638000E-1,1.148366959E1
6.167992750E1,-5.388793945E-2,1.048419800E0,1.064511337E1
6.170003850E1,-9.617500305E-1,6.245013428E-1,1.078911392E1
6.172014950E1,-9.608518982E-1,-8.093669128E-1,1.175789932E1
6.174025950E1,-3.109034729E-1,-2.112407227E0,1.284568726E1
6.176037050E1,-2.125579834E-1,-2.515369263E0,1.291274780E1
6.178048150E1,-1.609153748E-1,-1.342707825E0,1.141331589E1
6.180059150E1,-7.150630188E-1,-1.317260742E-1,1.012704071E1
6.182070250E1,-1.036594391E0,7.165599060E-1,9.748927002E0
6.184081350E1,-9.607022095E-1,7.699987793E-1,9.728419647E0
6.186092350E1,-5.942642212E-1,5.902226257E-1,9.410480804E0
6.188103450E1,-3.790118408E-1,6.008505249E-1,8.718469849E0
6.190114550E1,-3.336561584E-1,5.131329346E-1,8.422984314E0
6.192125550E1,-1.381626892E-1,4.840933228E-1,8.161478119E0
6.194136650E1,1.061293030E-1,5.420228577E-1,7.663314056E0
6.196147750E1,3.103047180E-1,6.559359741E-1,7.255711670E0
6.198158750E1,3.351530457E-1,1.000818787E0,6.943161621E0
6.200169850E1,1.206491089E-1,1.520238647E0,6.541397095E0
6.202180950E1,-9.819580078E-2,1.951491852E0,6.702611847E0
6.204191950E1,-1.823208618E-1,1.783690796E0,7.607031097E0
6.206203050E1,-1.547781372E-1,1.373244324E0,8.690927124E0
6.208214150E1,-3.243754578E-1,9.171427917E-1,9.890233154E0
6.210225150E1,-4.439767456E-1,5.776487732E-1,1.058838135E1
6.212236250E1,2.032772827E-1,6.423143005E-1,1.040501266E1
6.214247350E1,6.882687378E-1,9.997709656E-1,1.012808853E1
6.216258350E1,6.325845337E-1,1.199455719E0,1.075558365E1
6.218269450E1,5.712121582E-1,1.134490814E0,1.176523407E1
6.220280550E1,7.583230591E-1,9.692344666E-1,1.217717743E1
6.222291550E1,1.260379028E-1,9.078620911E-1,1.161764099E1
6.224302650E1,-3.505709839E-1,9.268725586E-1,1.183873123E1
6.226313750E1,-4.186793518E-1,6.077362061E-2,1.368648880E1
6.228324750E1,7.918533325E-2,-1.115180969E0,1.424243271E1
6.230335850E1,6.128256226E-1,-1.719474335E0,1.243958176E1
6.232346950E1,8.660989380E-1,-5.858816528E-1,1.020248383E1
6.234357950E1,8.637039185E-1,6.042933655E-1,8.902437286E0
6.236369050E1,1.188977509E0,1.175056458E0,8.245752869E0
6.238380125E1,1.121467896E0,1.016386414E0,8.607849884E0
6.240391225E1,7.617658997E-1,6.903643799E-1,9.084009705E0
6.242402225E1,2.043251038E-1,5.222639465E-1,9.439221039E0
6.244413325E1,-1.859133911E-1,1.254391479E-1,9.643695831E0
6.246424425E1,-1.655557251E-1,-2.110610962E-2,9.108858032E0
6.248435425E1,-1.749861145E-1,2.139051819E-1,7.694449310E0
6.250446525E1,-1.856140137E-2,5.776487732E-1,6.893464966E0
6.252457625E1,5.987548828E-2,6.960525513E-1,7.006629639E0
6.254468625E1,-6.466552734E-2,1.162183228E0,6.997498627E0
6.256479725E1,-1.664538574E-1,1.789828033E0,6.886429596E0
6.258490825E1,-3.165916443E-1,2.095492401E0,7.558981018E0
6.260501825E1,-1.216969299E-1,1.923050995E0,8.533903656E0
6.262512925E1,2.082170105E-1,1.498833160E0,9.078022156E0
6.264524025E1,6.436614990E-3,1.141526184E0,9.876910858E0
6.266535025E1,-1.574725342E-1,1.127754822E0,1.077145065E1
6.268546125E1,-2.068698120E-1,1.075513458E0,1.163874710E1
6.270557225E1,8.891510010E-2,1.313069458E0,1.148037643E1
6.272568225E1,4.379891968E-1,1.038690033E0,1.108160568E1
6.274579325E1,1.334474945E0,9.288185120E-1,1.179696808E1
6.276590425E1,1.957928467E0,1.122964783E0,1.220472015E1
